Name,Shop Code,Latitude,Longitude,Full Address,Pincode
CAFE COFFEE TIME @NIKOL,AMD-049-309,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
Helly & Chilly,AMD-049-310,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
"Ajay's Sardar Patel Mall Nikol, Ahmedabad",AMD-330-311,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
The Shake Maker Nikol,AMD-330-312,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
First date cafe nikol,AMD-330-313,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
The Crush Culture Cafe,AMD-330-314,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
Shambhu's coffee bar,AMD-330-315,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
THICK SIP - NIKOL,AMD-330-316,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
Nirvana Cafe,AMD-330-317,23.0637273,72.6416384,", 21/A, Avani Icon, Haridarshan Cross Road, Besides Shelby Hospital, Nava Naroda, Ahmedabad, Gujarat 382330",382330
The Binge Cafe & Resto / Chulhe Ka Dosa,AMD-001-318,23.0724553,72.515664,"Ahmedabad, Gujarat",380001
Varietea Lounge,AMD-060-319,23.0723191,72.4970356,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
Coffee Stand ®-Sola,AMD-060-320,23.0723191,72.4970356,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
99 Degree Cafe,AMD-060-321,23.0723191,72.4970356,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
V M Cafe,AMD-060-322,23.0723191,72.4970356,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
Cafe Delicio,AMD-060-323,23.0723191,72.4970356,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
Oliver Brown India Pvt Ltd,AMD-060-324,23.0579581,72.5031213,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
Space 6 cafe multicuisine restaurant & banquet,AMD-060-325,23.0579581,72.5031213,", Shop No.7 Ground Floor, SATYAMEV EMINENCE, Science City Rd, Sola, Ahmedabad, Gujarat 380060",380060
Ananta restro cafe,AMD-060-326,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
Rara’s coffee farm,AMD-060-327,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
The Devil’s Cafe,AMD-060-328,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
TGB Cafe N Bakery,AMD-060-329,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
Yuvi The Cafe,AMD-060-330,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
The Chat Cafe Lounge,AMD-060-331,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
Coco Cafe,AMD-060-332,23.0776001,72.5005072,", 307, Space6, Grace Business Park, Sangeet Cross Road, near Sagar, Sola, Ahmedabad, Gujarat 380060",380060
Oven the Bakery & Cafe,AMD-054-333,23.057761,72.502748,", 3G5C+482, Sarkhej - Gandhinagar Hwy, Sola, Ahmedabad, Gujarat 380054",380054
BroCode Coffee,AMD-054-334,23.057761,72.502748,", 3G5C+482, Sarkhej - Gandhinagar Hwy, Sola, Ahmedabad, Gujarat 380054",380054
The Little Eatery- Cafe and More,AMD-054-335,23.0629532,72.5317231,", 3G5C+482, Sarkhej - Gandhinagar Hwy, Sola, Ahmedabad, Gujarat 380054",380054
Kashumbal cafe,AMD-054-336,23.0755557,72.5081466,", 3G5C+482, Sarkhej - Gandhinagar Hwy, Sola, Ahmedabad, Gujarat 380054",380054
Kk COFFEE Bar,AMD-060-337,23.0755557,72.5081466,", 3GC8+JM5, Science City, Bhuyang Dev, Sola, Ahmedabad, Gujarat 380060",380060
Brother's Coffee,AMD-060-338,23.0755557,72.5081466,", 3GC8+JM5, Science City, Bhuyang Dev, Sola, Ahmedabad, Gujarat 380060",380060
Nashta Junction by Hungryy Bites,AMD-060-339,23.0755557,72.5081466,", Shop no. 7, Ground Floor, Purple Patch, Sola Gam Rd, opp. Shalin Hospital, Sola, Ahmedabad, Gujarat 380060",380060
DE'Ganges Restaurant & Cafe,AMD-060-340,23.0755557,72.5081466,", Shop no. 7, Ground Floor, Purple Patch, Sola Gam Rd, opp. Shalin Hospital, Sola, Ahmedabad, Gujarat 380060",380060
Retro Cafe,AMD-060-341,23.0755557,72.5081466,", Shop no. 7, Ground Floor, Purple Patch, Sola Gam Rd, opp. Shalin Hospital, Sola, Ahmedabad, Gujarat 380060",380060
Amnesia Lounge,AMD-060-342,23.0755557,72.5081466,", Shop no. 7, Ground Floor, Purple Patch, Sola Gam Rd, opp. Shalin Hospital, Sola, Ahmedabad, Gujarat 380060",380060
Brewish Coffee,AMD-060-343,23.0755557,72.5081466,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
EVARA COFFEE,AMD-060-344,23.0755557,72.5081466,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
Yuvi The Cafe | Thaltej Cross Road,AMD-060-345,23.0755557,72.5081466,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
The Artist Cafe,AMD-060-346,23.0755557,72.5081466,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
Soul Brew Coffee Thaltej,AMD-060-347,23.0627009,72.5277259,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
