Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
Lily’s COFFEE & CAFÉ,BOS-CHT-153,42.3544996,-71.0994291,"661 Tremont St, Boston, MA 02118, United States",02118,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbMktNefq61lnZE8FImnDtWmTAz2NikhLe_XVH2SzqYH7h9LWyUaLELZbD0WUQtzlyWNdQ0rYaXGTPadfzQ7Hb2XyYju5DmmCrspJxZpaUkCWpZ2bIce6ffsCEhiXotA8vEpFk=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweogOAcD-VSJ6Kgxn4Nf_Y-aQ_hjwh4wejKB2idTX8zCH3uXsf9FVhKLKOz8lzgYyQOZDsIvuuKv8hUlOi9pbCW5lK668yPRpJaZKX3c7WFKUoBIaVy-QjBg8f2RdV32yMfDCtg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Travelmug Cafe,BOS-CHT-154,42.3544996,-71.0994291,"99 Kneeland St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVm08zmPlR75QV4rM22-n3TWTiYlnNvLab5iR4GL1FxuqaGzquATKdOzU_dol95Dbe-MsrO_jUGA33Kd9L_zOxhRPyb_GoKIw2UpNgkvpv5g04bYb2IkHLRY_nCPlvX5mnoo1MuNwRAKuQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFAMNJseo1RdoJXXRigniUVcUu4igCNiODVnIG0gs5iKil8P4bdTHBEzEzZxRShTS0cVqOPDoA5aWPmWbt2eerWPBJ8jFDyNO_XlESypM-L1ZcFWqeGk3xyNhi_frB0YsB2pGW=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Blue Bottle Coffee,BOS-CHT-155,42.3544996,-71.0994291,"0 Post Office Square, Boston, MA 02110, United States",02110,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJOXCImKmFGsGNzn3F-GQVkDzv3gFNac3i_QsXyOORVK-svsfecooAlNF0Y_cyN2v0lWPYc-GJ5pcoK1HJpa-qQ59J_Ujta9eU9SyKpQtJ6f8mq5r9MhIAz0YOf5qrh2PTCuA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVm08zmPlR75QV4rM22-n3TWTiYlnNvLab5iR4GL1FxuqaGzquATKdOzU_dol95Dbe-MsrO_jUGA33Kd9L_zOxhRPyb_GoKIw2UpNgkvpv5g04bYb2IkHLRY_nCPlvX5mnoo1MuNwRAKuQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Tatte Bakery & Cafe | Harvard Square,BOS-CHT-156,42.3718881,-71.0749241,"65 Meridian St, East Boston, MA 02128, United States",02128,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJgnVtY0E8CsuTtI0ohf8qXjwjX5g_08y8TlRGhGQdWJsGpvF57XjuW6NDz4UEIQWGHP7aLUmN82CXZ8-_xqdVkL5CT7eNiMSOL-WJxUidP0BB9ZDHQAY3PI7nOy6XzkXCP-V7fQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJOXCImKmFGsGNzn3F-GQVkDzv3gFNac3i_QsXyOORVK-svsfecooAlNF0Y_cyN2v0lWPYc-GJ5pcoK1HJpa-qQ59J_Ujta9eU9SyKpQtJ6f8mq5r9MhIAz0YOf5qrh2PTCuA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Monument Charlestown Restaurant & Tavern,BOS-CHT-157,42.3768973,-71.0840599,"251 Main St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweopaFf5wPCOb1_IaHNs19JbU9kTj08e8Y9toCDV84MD7wDoj1gHXPyuZTf8NPyiofChkbaPq0Vq2vfYdDw9g72dVfKO5D5Z3m1GPLx2I-ZFR8gMu_LLhGDc_6ROt9Xx77u1uGza=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1P7oEovOQZdM-zsBezKoR_rd17fGWfVnR4VRiszZ7OcrwMNbum8AHjXNqZNFHy_fh08TQr6yt5aEZ1hweJhCssVTr3AOANn-6nxZh6Jrf4wMO8mPodH5XAzwNtz8KfzYGC3VKBcN_4wAV=w122-h92-k-no
Warren Tavern,BOS-CHT-158,42.3768973,-71.0840599,"2 Pleasant St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqL7qml8HEXKps3ba-5VvZtLLbm7tf7L6fFi3h6qcypP-XyYlNar1Ek49-ax-TSslk30DzXe0YVTf7EiicXh9VqhPQvtHFHDle7zj6uhSiN-AL62E_5_AgQoleBOcjpV09_nJ6Qtg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweopaFf5wPCOb1_IaHNs19JbU9kTj08e8Y9toCDV84MD7wDoj1gHXPyuZTf8NPyiofChkbaPq0Vq2vfYdDw9g72dVfKO5D5Z3m1GPLx2I-ZFR8gMu_LLhGDc_6ROt9Xx77u1uGza=w80-h106-k-no
The Bacon Truck Cafe,BOS-CHT-159,42.3768973,-71.0840599,"50 Terminal St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqB1R3pNRxLN2kS4yUvagKoBAYJTa-PXcSRe2DF1lwHCziy-7WiCzPaHjDo7eO4-klfVkDmzEb840kcBN9KibKB8M70FKZUT1caN5J20X4x-b_k4-WaltH2FyfdCGWNBFtt68AGYQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqL7qml8HEXKps3ba-5VvZtLLbm7tf7L6fFi3h6qcypP-XyYlNar1Ek49-ax-TSslk30DzXe0YVTf7EiicXh9VqhPQvtHFHDle7zj6uhSiN-AL62E_5_AgQoleBOcjpV09_nJ6Qtg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
The Anchor,BOS-CHT-160,42.3738601,-71.0713177,"1 Shipyard Park, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzwt-i1HL7TMrXLBo7DYZNjD-F1Y9K3SIyQUSK8PR-n0jll1Sj2kbjKRp1EIccX6zl8E9kgfxj9x6kJa_FPT12uwxSdkk7X_qyXHRjWzFyEgln85lXFF4Qka9SHHSORwSEyJwY=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqB1R3pNRxLN2kS4yUvagKoBAYJTa-PXcSRe2DF1lwHCziy-7WiCzPaHjDo7eO4-klfVkDmzEb840kcBN9KibKB8M70FKZUT1caN5J20X4x-b_k4-WaltH2FyfdCGWNBFtt68AGYQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
Ali Baba Turkish Restaurant (Charlestown),BOS-CHT-161,42.3825349,-71.0972591,"99 A Cambridge St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRMcXNEqYCI_M_uzYZht-4HUh8kAzqJzBGrHVqQdqQ_xMJ3B_Tua2QRWDa83Bz6dnX1Z1FwnaZih00cRbKzDDdI5ANeIauJ5wo323mCIDKA5GZLyDciv3_bGK5RK5S1Qtunwc=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzwt-i1HL7TMrXLBo7DYZNjD-F1Y9K3SIyQUSK8PR-n0jll1Sj2kbjKRp1EIccX6zl8E9kgfxj9x6kJa_FPT12uwxSdkk7X_qyXHRjWzFyEgln85lXFF4Qka9SHHSORwSEyJwY=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
Foundation Kitchen,BOS-CHT-162,42.3825349,-71.0972591,"32 Cambridge St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPZ0Vn7lSiZ7z9fqRp29NfTyJ_gaSThN1OOqPXVu0mLesYfgEnhJDUevLU0Ea2uCLM91ezUw532u7FCOne63RZY_4jsI-HBc7fMyGTFQ0ZqoiiQ-Fh1eCsxWeQmW2WtcVwEWi2JMfFCj2z=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRMcXNEqYCI_M_uzYZht-4HUh8kAzqJzBGrHVqQdqQ_xMJ3B_Tua2QRWDa83Bz6dnX1Z1FwnaZih00cRbKzDDdI5ANeIauJ5wo323mCIDKA5GZLyDciv3_bGK5RK5S1Qtunwc=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
Market Sandwich,BOS-CHT-163,42.3756124,-71.0844223,"27 Austin St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZfMQsoUWfhbduxMesItuBJ5taSJt_CnvH1wfwKT4ItnaVatN3hBzcjF6p3mH6epEfdEiVhNy000z0I5ZLmgGKR0zqrBi31xKYXPMC9C85CkkU-QO5CKjQaV1apCI5SW69r9cDug=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPZ0Vn7lSiZ7z9fqRp29NfTyJ_gaSThN1OOqPXVu0mLesYfgEnhJDUevLU0Ea2uCLM91ezUw532u7FCOne63RZY_4jsI-HBc7fMyGTFQ0ZqoiiQ-Fh1eCsxWeQmW2WtcVwEWi2JMfFCj2z=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
Tatte Bakery & Cafe | Assembly Row,BOS-CHT-164,42.3922777,-71.0963819,"305 Assembly Row, Somerville, MA 02145, United States",02145,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZfMQsoUWfhbduxMesItuBJ5taSJt_CnvH1wfwKT4ItnaVatN3hBzcjF6p3mH6epEfdEiVhNy000z0I5ZLmgGKR0zqrBi31xKYXPMC9C85CkkU-QO5CKjQaV1apCI5SW69r9cDug=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweopaFf5wPCOb1_IaHNs19JbU9kTj08e8Y9toCDV84MD7wDoj1gHXPyuZTf8NPyiofChkbaPq0Vq2vfYdDw9g72dVfKO5D5Z3m1GPLx2I-ZFR8gMu_LLhGDc_6ROt9Xx77u1uGza=w80-h106-k-no
Professor Pizza - Boston,BOS-CHT-165,42.3922777,-71.0963819,"32 Cambridge St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9p7-dodnTnplnmFeKL9qQoL_XBJou5FvM4ZSG7sh2ZoNrgc1YNyxRkLt3SgH3eEEbUHStXlafteQoAn-9s1dFVDl0dORxh32GhotJLEmISegjUb_VfEXD1Ra0O4gnxhz9GQvBzQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweopaFf5wPCOb1_IaHNs19JbU9kTj08e8Y9toCDV84MD7wDoj1gHXPyuZTf8NPyiofChkbaPq0Vq2vfYdDw9g72dVfKO5D5Z3m1GPLx2I-ZFR8gMu_LLhGDc_6ROt9Xx77u1uGza=w80-h106-k-no
Sweet Rice Charlestown Thai Sushi,BOS-CHT-166,42.3760304,-71.0827303,"187 Main St, Boston, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDgCCIm6WrkzFoXYb8SxKbTF4StTP1CCFoID7nuvPvaIkDo3Qg0fIMtsOx8ktEzmBBG4HvYylr-Dd2KSFLssxX_Dlv1A8-INlN8EngLRJ-Bz54psSa0y-xOZ4KCMF9dot0Y_YyPg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweplMXheoaXfukQcXg9olDJ00HDIO1hfrfJyMbKfGBtdNBvIr0ZQkvfnoJUtZF1hejIPZsXK3Ip0wxufSIZYRWtN8XBW_POTZxFzgqgbzyBwr_gAqiLShOyC0TEbQryt1qZnuTwql6yRfjc=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
Place & Gather,BOS-CHT-167,42.3760304,-71.0827303,"26 Common St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXNJTqDIJSBUURiCZsU32psVm2kNuqE_9m5CaxsBmxd4herDIgKv3HzFRTXjrsjCbjZ-5TtOYk3A2F8-I8ShX5M3bmDeLeUqqIZ_ZmOhIe3SPiFRx8Bb1gLMyACD1whDAijnFq=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDgCCIm6WrkzFoXYb8SxKbTF4StTP1CCFoID7nuvPvaIkDo3Qg0fIMtsOx8ktEzmBBG4HvYylr-Dd2KSFLssxX_Dlv1A8-INlN8EngLRJ-Bz54psSa0y-xOZ4KCMF9dot0Y_YyPg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepruRipLvIg3nSYFlL9uYzIqxI8XOeP0yZHTk8wlmD2gFxxH8xJGmrXPjiZJrYz6cMGNc6CIBjRK0Uf15eGgi8_25492FkQKhcg3wxFHgP95Y1VbCPpJbAmLgs4lIjuNt31diKt=w80-h106-k-no
