Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
Via Cannuccia,BOS-DOR-141,42.3115577,-71.1259116,"1739 Dorchester Ave, Boston, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPWmJHMlPPsnnXerSEtlM77Qzmx9QJmhIqS_joLF8ksTAVHGQZWtKJ6XpzZX_a87aiHxQUG9_AM5gVaISpyfdyAMbrlV6H9n4TcojCJgaaaGuyDcO7dm7zPKoCnkQA58q1xYuC=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Bánh Mì Ba Lẹ & Bakery,BOS-DOR-142,42.3115577,-71.1259116,"1052 Dorchester Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokI67QdfOifjFu9gDbV25HSN6fFqxBWs3hzKRmfF4Wuow3ZZgYHyWgGGjzGlo9eU8WHoqDeQeNXSZTb6ErZ5xGfQlnjqG7HNn0YufXQs6ToUzV79TITMSEy4Yrb5IZ75yBEsvA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepW4MndJML-woE70DlX8BwgYS9azrfiNtatpURZKkIW4aibMKVAAHVUm0hR-CRBabDh2-cnpW7ALffmbRWz2G93MJz8ikqG9xlXrTSGfbiXoYBGsHTffqpxhaeiPMh2YhJV1yT2=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Lucky Cafe,BOS-DOR-143,42.3115577,-71.1259116,"1107 Dorchester Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMMkjqc-nuD5BL6KBGq4xLVuHMxtuuHSHEr0waPq5alxikiaMBT3Nt7Bs6SHxJaf1wvtfroheghCDJDaf1vgyAug97r4fZ_3NayVmLgJ8wLcya4t69aVTKrhWw10CXj-5wB8MInw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPZx8wjTr8RwDdt-lUcmzgEwN6nE4OsWpFSDOiJreZtbZZITNPLfUg39CPIZNRQI6I6SXvuYYOUBEnhTLd_ZKBWZrDHww2HfWiFWec4gp6qnNL_IWqlkPsgXnw_-O5z5UgdH6Rf0p_s_Bz=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
"224 Boston – Italian Dining, Steaks, Seafood & Sunday Brunch",BOS-DOR-144,42.3115577,-71.1259116,"224 Boston St, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDj299xNZlBmxLDXHdX_AthmMme5tvpOHQefKHyiitcGO3YRntXX_ypSfjEBvK7xdW85Chdhch1uNCnUYtM0pfVoejortBv4finIZhqwl8D6iLUzlWtbtSM2UDL6oLCtLpwtm0Cz-M5c_h=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerT13rlnF2tdAcxWz_6KIKX0dzTkR49VIh7vy4B878kG3XlYLd4IXnngMHJgfkiB3dkkYzTdRG4EOdYqUSG7Uw_J_vRqse9E4fFgkUOGnNoLhypJDEnlSQVWwowgkaBP7KvzvJT=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Cafe Darq,BOS-DOR-145,42.3115577,-71.1259116,"1236 Dorchester Ave, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJpn-SFSTj5TJR78XzlPWiLyxHojsFxKbojGPZNUNUbYyvIN25jSK7BgR4W3QH2UUotnHDvB78gWUh0lEQlvCYUvgcill1yFUccqrne1xRV3htyp8Hi_mpift3dVkg0zwB5J8E=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDj299xNZlBmxLDXHdX_AthmMme5tvpOHQefKHyiitcGO3YRntXX_ypSfjEBvK7xdW85Chdhch1uNCnUYtM0pfVoejortBv4finIZhqwl8D6iLUzlWtbtSM2UDL6oLCtLpwtm0Cz-M5c_h=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Home Run Cafe,BOS-DOR-146,42.3115577,-71.1259116,"1261 Massachusetts Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouXEa8ZOYWVYNlTGPoZrdf-Jz4w3XFwev5s8jIJwCSAoHkDF7qnyaElIjs2qSfhj3pOL-Nc99dqkvDoQCQcSOoDUmHswlboRacKq0CZnCgW14ZL_JUOUoUzND5k9293jZT9_w=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJpn-SFSTj5TJR78XzlPWiLyxHojsFxKbojGPZNUNUbYyvIN25jSK7BgR4W3QH2UUotnHDvB78gWUh0lEQlvCYUvgcill1yFUccqrne1xRV3htyp8Hi_mpift3dVkg0zwB5J8E=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Comfort Kitchen,BOS-DOR-147,42.3115577,-71.1259116,"611 Columbia Rd, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9V4S_dPWZ8FqmxsthaKfWaXVvdYO1ALfztUABQnaoIsFHuByuWwbhrfU1w77cKv1GzpCBKWphbtBGgDjgWJ4t-T-NELY9Mw9E6Vo9gp4xl4yp0F7O5erBmqMP2RrVO_Ac3FhL=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweouXEa8ZOYWVYNlTGPoZrdf-Jz4w3XFwev5s8jIJwCSAoHkDF7qnyaElIjs2qSfhj3pOL-Nc99dqkvDoQCQcSOoDUmHswlboRacKq0CZnCgW14ZL_JUOUoUzND5k9293jZT9_w=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Sultana's Bakery & Cafe,BOS-DOR-148,42.344269,-71.2150894,"1585 Commonwealth Ave, Boston, MA 02135, United States",02135,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqx-bnqfrMk-SHe8porImqDeTdS9Z61z4DOZfebeNHudDteTH_pORZWnoMiJtWF6sLIm6o5pYq9QU5m9qwh4CCG5dgesy0z8LjffCsb6-scoLl7RNhyCo1FsnXHGEbvmPqe3hopIAFbObiJ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9V4S_dPWZ8FqmxsthaKfWaXVvdYO1ALfztUABQnaoIsFHuByuWwbhrfU1w77cKv1GzpCBKWphbtBGgDjgWJ4t-T-NELY9Mw9E6Vo9gp4xl4yp0F7O5erBmqMP2RrVO_Ac3FhL=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Phinista Cafe,BOS-DOR-149,42.343035,-71.1713268,"96 Peterborough St, Boston, MA 02215, United States",02215,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhijC4DfOHWUDccz6XHZf9NIKJ_aXIfwMuvp4E4jytd_iZuIdLTxWKlesqAnotBKAOTH5XkldTxa6F0c98mFeiN_zuQ-FmhyIGwnroveYIZ3y9ftP5hpTmyX9KCcMS58VsCH3dYw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcccP1_p9ez7TJ_v8_Ild5Pm5_nhpWR24pKX-APtMCE8Ld-wHjaPlpCsehXBNpHqyG3mMoJaPCa6vOFxTG7LYQhX23_RoLDkVCiY2swNCsRBl0KfnDd1zsIhUyrbI48cTG9NK-Gw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Publico Street Bistro,BOS-DOR-150,42.3373218,-71.1156739,"11 Dorchester St, Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOBitxWSpgRGq4kj7Qng_DHb0_JHKEPPhIfPQKdfHXuppn723Y6erarCcdAYiU_zmwF3R06jeofhMDr7gKL4We4lhdAHe5tdDeoLzNKBW6fkA0fHd5KnVtZ0NoHBgq_EfzufoY=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweow-_BRKdOvh_3uOEVs47ap7_tJFl1IH3dOyuAqIbH4m0eBjoE8VEARCjd5xaEY5O-cPaplQB073k6GVRqRtnX2If5Qq6A_tQPHQX4Fi8SX_3OAq-s2ooCmLqThy_nLKNb3gOAq=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
JFK Cafe,BOS-DOR-151,42.3373218,-71.1156739,"Columbia Point, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVJtMTiKJelt5zmZ9XuJpq5M45V9ebltLheEOibRa8QmR4hMefHerZ5sAlhl82ajeCBUBoOuxUqvtaNxg7k2aP01sr1Mke7OiRAp4e0smqxU5edFYAglvM0cOUjkQaGDHGhiRDXA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBzgFlIR1M_s2eHdKWdoqDDKgz0WHPq8ituYuGVl0497hhnXKg5OTSdcPoEJcxtesgMjamqafUuGXYBOMlIBqpC7tv7_S-ZL64s0Argsv2i4RhW8beJpEEnyD9l-GAO80H9d55=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Cafe Mirror,BOS-DOR-152,42.3373218,-71.1156739,"444 Blue Hill Ave, Boston, MA 02121, United States",02121,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwereE4KdcPbQL0BNu0Sy8is05KvdLHJe0BcjpPHpvDm478LfPeVN0nGbKoVxPaH6WsLSBj5awhhunEJxeolI3HKLFItAX8SAf0ob3PC90y-0XI11KhcF9ehBJa1wdZ5RIVaWV21woV1EfZcn=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVJtMTiKJelt5zmZ9XuJpq5M45V9ebltLheEOibRa8QmR4hMefHerZ5sAlhl82ajeCBUBoOuxUqvtaNxg7k2aP01sr1Mke7OiRAp4e0smqxU5edFYAglvM0cOUjkQaGDHGhiRDXA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Eire Pub,BOS-DOR-153,42.2830031,-71.1281521,"795 Adams St, Boston, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuP4VKQ5YHZ0Gfk1abMoz1JNMCfDQoFzjVCKZBy7S6kaU_oNn3ZH3DkgTx0dGYNYXa3lMt7RTL6LafMhMRgg1HN91mCvBe3xLFi_3_BMZqSnWIp3JGbLEodZpCVFlkeLsvzkrXLhxwoLEc=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwereE4KdcPbQL0BNu0Sy8is05KvdLHJe0BcjpPHpvDm478LfPeVN0nGbKoVxPaH6WsLSBj5awhhunEJxeolI3HKLFItAX8SAf0ob3PC90y-0XI11KhcF9ehBJa1wdZ5RIVaWV21woV1EfZcn=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Mofongo Factory Restaurant,BOS-DOR-154,42.2830031,-71.1281521,"1918 Dorchester Ave, Dorchester, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHsDHpW1Pqcd-5hRiLNsHqC9iBo6KdLvaI3HmXrz_PKhH-zeKeWflxOUjOc9A2IMKJgGO38maHeZjWYwzuTzY3Lec4o_dXJxqDsvTnY3pNFxvV0mO2bPy7JS7gRWVrjUa03wPL=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuP4VKQ5YHZ0Gfk1abMoz1JNMCfDQoFzjVCKZBy7S6kaU_oNn3ZH3DkgTx0dGYNYXa3lMt7RTL6LafMhMRgg1HN91mCvBe3xLFi_3_BMZqSnWIp3JGbLEodZpCVFlkeLsvzkrXLhxwoLEc=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
PIkalo X - Dorchester,BOS-DOR-155,42.2830031,-71.1281521,"422 Geneva Ave, Boston, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptlz58rYwjLaJAhOerO0G3Cae-AxM5FT5U3kIqOe0-_OXO0kyCcIShM87SYhtn9FvvZsCJh3Zj3abmDmAbRX_-F0pIXKDxyPrL8E3bD1wevuhz8pM1PChQ4iNpUQEEg4RL6dT2MDdVb4E5=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHsDHpW1Pqcd-5hRiLNsHqC9iBo6KdLvaI3HmXrz_PKhH-zeKeWflxOUjOc9A2IMKJgGO38maHeZjWYwzuTzY3Lec4o_dXJxqDsvTnY3pNFxvV0mO2bPy7JS7gRWVrjUa03wPL=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
